r0233	r
r0300	r030
r0300	r03
r0300	r0
r0300	r
r0301	r030
r0301	r03
r0301	r0
r0301	r
r0302	r030
r0302	r03
r0302	r0
r0302	r
r0303	r030
r0303	r03
r0303	r0
r0303	r
r0310	r031
r0310	r03
r0310	r0
r0310	r
r0311	r031
r0311	r03
r0311	r0
r0311	r
r0312	r031
r0312	r03
r0312	r0
r0312	r
r0313	r031
r0313	r03
r0313	r0
r0313	r
r0320	r032
r0320	r03
r0320	r0
r0320	r
r0321	r032
r0321	r03
r0321	r0
r0321	r
r0322	r032
r0322	r03
r0322	r0
r0322	r
r0323	r032
r0323	r03
r0323	r0
r0323	r
r0330	r033
r0330	r03
r0330	r0
r0330	r
r0331	r033
r0331	r03
r0331	r0
r0331	r
r0332	r033
r0332	r03
r0332	r0
r0332	r
r0333	r033
r0333	r03
r0333	r0
r0333	r
r1000	r100
r1000	r10
r1000	r1
r1000	r
r1001	r100
r1001	r10
r1001	r1
r1001	r
r1002	r100
r1002	r10
r1002	r1
r1002	r
r1003	r100
r1003	r10
r1003	r1
r1003	r
r1010	r101
r1010	r10
r1010	r1
r1010	r
r1011	r101
r1011	r10
r1011	r1
r1011	r
r1012	r101
r1012	r10
r1012	r1
r1012	r
r1013	r101
r1013	r10
r1013	r1
r1013	r
r1020	r102
r1020	r10
r1020	r1
r1020	r
r1021	r102
r1021	r10
r1021	r1
r1021	r
r1022	r102
r1022	r10
r1022	r1
r1022	r
r1023	r102
r1023	r10
r1023	r1
r1023	r
r1030	r103
r1030	r10
r1030	r1
r1030	r
r1031	r103
r1031	r10
r1031	r1
r1031	r
r1032	r103
r1032	r10
r1032	r1
r1032	r
r1033	r103
r1033	r10
r1033	r1
r1033	r
r1100	r110
r1100	r11
r1100	r1
r1100	r
r1101	r110
r1101	r11
r1101	r1
r1101	r
r1102	r110
r1102	r11
r1102	r1
r1102	r
r1103	r110
r1103	r11
r1103	r1
r1103	r
r1110	r111
r1110	r11
r1110	r1
r1110	r
r1111	r111
r1111	r11
r1111	r1
r1111	r
r1112	r111
r1112	r11
r1112	r1
r1112	r
r1113	r111
r1113	r11
r1113	r1
r1113	r
r1120	r112
r1120	r11
r1120	r1
r1120	r
r1121	r112
r1121	r11
r1121	r1
r1121	r
r1122	r112
r1122	r11
r1122	r1
r1122	r
r1123	r112
r1123	r11
r1123	r1
r1123	r
r1130	r113
r1130	r11
r1130	r1
r1130	r
r1131	r113
r1131	r11
r1131	r1
r1131	r
r1132	r113
r1132	r11
r1132	r1
r1132	r
r1133	r113
r1133	r11
r1133	r1
r1133	r
r1200	r120
r1200	r12
r1200	r1
r1200	r
r1201	r120
r1201	r12
r1201	r1
r1201	r
r1202	r120
r1202	r12
r1202	r1
r1202	r
r1203	r120
r1203	r12
r1203	r1
r1203	r
r1210	r121
r1210	r12
r1210	r1
r1210	r
r1211	r121
r1211	r12
r1211	r1
r1211	r
r1212	r121
r1212	r12
r1212	r1
r1212	r
r1213	r121
r1213	r12
r1213	r1
r1213	r
r1220	r122
r1220	r12
r1220	r1
r1220	r
r1221	r122
r1221	r12
r1221	r1
r1221	r
r1222	r122
r1222	r12
r1222	r1
r1222	r
r1223	r122
r1223	r12
r1223	r1
r1223	r
r1230	r123
r1230	r12
r1230	r1
r1230	r
r1231	r123
r1231	r12
r1231	r1
r1231	r
r1232	r123
r1232	r12
r1232	r1
r1232	r
r1233	r123
r1233	r12
r1233	r1
r1233	r
r1300	r130
r1300	r13
r1300	r1
r1300	r
r1301	r130
r1301	r13
r1301	r1
r1301	r
r1302	r130
r1302	r13
r1302	r1
r1302	r
r1303	r130
r1303	r13
r1303	r1
r1303	r
r1310	r131
r1310	r13
r1310	r1
r1310	r
r1311	r131
r1311	r13
r1311	r1
r1311	r
r1312	r131
r1312	r13
r1312	r1
r1312	r
r1313	r131
r1313	r13
r1313	r1
r1313	r
r1320	r132
r1320	r13
r1320	r1
r1320	r
r1321	r132
r1321	r13
r1321	r1
r1321	r
r1322	r132
r1322	r13
r1322	r1
r1322	r
r1323	r132
r1323	r13
r1323	r1
r1323	r
r1330	r133
r1330	r13
r1330	r1
r1330	r
r1331	r133
r1331	r13
r1331	r1
r1331	r
r1332	r133
r1332	r13
r1332	r1
r1332	r
r1333	r133
r1333	r13
r1333	r1
r1333	r
r2000	r200
r2000	r20
r2000	r2
r2000	r
r2001	r200
r2001	r20
r2001	r2
r2001	r
r2002	r200
r2002	r20
r2002	r2
r2002	r
r2003	r200
r2003	r20
r2003	r2
r2003	r
r2010	r201
r2010	r20
r2010	r2
r2010	r
r2011	r201
r2011	r20
r2011	r2
r2011	r
r2012	r201
r2012	r20
r2012	r2
r2012	r
r2013	r201
r2013	r20
r2013	r2
r2013	r
r2020	r202
r2020	r20
r2020	r2
r2020	r
r2021	r202
r2021	r20
r2021	r2
r2021	r
r2022	r202
r2022	r20
r2022	r2
r2022	r
r2023	r202
r2023	r20
r2023	r2
r2023	r
r2030	r203
r2030	r20
r2030	r2
r2030	r
r2031	r203
r2031	r20
r2031	r2
r2031	r
r2032	r203
r2032	r20
r2032	r2
r2032	r
r2033	r203
r2033	r20
r2033	r2
r2033	r
r2100	r210
r2100	r21
r2100	r2
r2100	r
r2101	r210
r2101	r21
r2101	r2
r2101	r
r2102	r210
r2102	r21
r2102	r2
r2102	r
r2103	r210
r2103	r21
r2103	r2
r2103	r
r2110	r211
r2110	r21
r2110	r2
r2110	r
r2111	r211
r2111	r21
r2111	r2
r2111	r
r2112	r211
r2112	r21
r2112	r2
r2112	r
r2113	r211
r2113	r21
r2113	r2
r2113	r
r2120	r212
r2120	r21
r2120	r2
r2120	r
r2121	r212
r2121	r21
r2121	r2
r2121	r
r2122	r212
r2122	r21
r2122	r2
r2122	r
r2123	r212
r2123	r21
r2123	r2
r2123	r
r2130	r213
r2130	r21
r2130	r2
r2130	r
r2131	r213
r2131	r21
r2131	r2
r2131	r
r2132	r213
r2132	r21
r2132	r2
r2132	r
r2133	r213
r2133	r21
r2133	r2
r2133	r
r2200	r220
r2200	r22
r2200	r2
r2200	r
r2201	r220
r2201	r22
r2201	r2
r2201	r
r2202	r220
r2202	r22
r2202	r2
r2202	r
r2203	r220
r2203	r22
r2203	r2
r2203	r
r2210	r221
r2210	r22
r2210	r2
r2210	r
r2211	r221
r2211	r22
r2211	r2
r2211	r
r2212	r221
r2212	r22
r2212	r2
r2212	r
r2213	r221
r2213	r22
r2213	r2
r2213	r
r2220	r222
r2220	r22
r2220	r2
r2220	r
r2221	r222
r2221	r22
r2221	r2
r2221	r
r2222	r222
r2222	r22
r2222	r2
r2222	r
r2223	r222
r2223	r22
r2223	r2
r2223	r
r2230	r223
r2230	r22
r2230	r2
r2230	r
r2231	r223
r2231	r22
r2231	r2
r2231	r
r2232	r223
r2232	r22
r2232	r2
r2232	r
r2233	r223
r2233	r22
r2233	r2
r2233	r
r2300	r230
r2300	r23
r2300	r2
r2300	r
r2301	r230
r2301	r23
r2301	r2
r2301	r
r2302	r230
r2302	r23
r2302	r2
r2302	r
r2303	r230
r2303	r23
r2303	r2
r2303	r
r2310	r231
r2310	r23
r2310	r2
r2310	r
r2311	r231
r2311	r23
r2311	r2
r2311	r
r2312	r231
r2312	r23
r2312	r2
r2312	r
r2313	r231
r2313	r23
r2313	r2
r2313	r
r2320	r232
r2320	r23
r2320	r2
r2320	r
r2321	r232
r2321	r23
r2321	r2
r2321	r
r2322	r232
r2322	r23
r2322	r2
r2322	r
r2323	r232
r2323	r23
r2323	r2
r2323	r
r2330	r233
r2330	r23
r2330	r2
r2330	r
r2331	r233
r2331	r23
r2331	r2
r2331	r
r2332	r233
r2332	r23
r2332	r2
r2332	r
r2333	r233
r2333	r23
r2333	r2
r2333	r
r3000	r300
r3000	r30
r3000	r3
r3000	r
r3001	r300
r3001	r30
r3001	r3
r3001	r
r3002	r300
r3002	r30
r3002	r3
r3002	r
r3003	r300
r3003	r30
r3003	r3
r3003	r
r3010	r301
r3010	r30
r3010	r3
r3010	r
r3011	r301
r3011	r30
r3011	r3
r3011	r
r3012	r301
r3012	r30
r3012	r3
r3012	r
r3013	r301
r3013	r30
r3013	r3
r3013	r
r3020	r302
r3020	r30
r3020	r3
r3020	r
r3021	r302
r3021	r30
r3021	r3
r3021	r
r3022	r302
r3022	r30
r3022	r3
r3022	r
r3023	r302
r3023	r30
r3023	r3
r3023	r
r3030	r303
r3030	r30
r3030	r3
r3030	r
r3031	r303
r3031	r30
r3031	r3
r3031	r
r3032	r303
r3032	r30
r3032	r3
r3032	r
r3033	r303
r3033	r30
r3033	r3
r3033	r
r3100	r310
r3100	r31
r3100	r3
r3100	r
r3101	r310
r3101	r31
r3101	r3
r3101	r
r3102	r310
r3102	r31
r3102	r3
r3102	r
r3103	r310
r3103	r31
r3103	r3
r3103	r
r3110	r311
r3110	r31
r3110	r3
r3110	r
r3111	r311
r3111	r31
r3111	r3
r3111	r
r3112	r311
r3112	r31
r3112	r3
r3112	r
r3113	r311
r3113	r31
r3113	r3
r3113	r
r3120	r312
r3120	r31
r3120	r3
r3120	r
r3121	r312
r3121	r31
r3121	r3
r3121	r
r3122	r312
r3122	r31
r3122	r3
r3122	r
r3123	r312
r3123	r31
r3123	r3
r3123	r
r3130	r313
r3130	r31
r3130	r3
r3130	r
r3131	r313
r3131	r31
r3131	r3
r3131	r
r3132	r313
r3132	r31
r3132	r3
r3132	r
r3133	r313
r3133	r31
r3133	r3
r3133	r
r3200	r320
r3200	r32
r3200	r3
r3200	r
r3201	r320
r3201	r32
r3201	r3
r3201	r
r3202	r320
r3202	r32
r3202	r3
r3202	r
r3203	r320
r3203	r32
r3203	r3
r3203	r
r3210	r321
r3210	r32
r3210	r3
r3210	r
r3211	r321
r3211	r32
r3211	r3
r3211	r
r3212	r321
r3212	r32
r3212	r3
r3212	r
r3213	r321
r3213	r32
r3213	r3
r3213	r
r3220	r322
r3220	r32
r3220	r3
r3220	r
r3221	r322
r3221	r32
r3221	r3
r3221	r
r3222	r322
r3222	r32
r3222	r3
r3222	r
r3223	r322
r3223	r32
r3223	r3
r3223	r
r3230	r323
r3230	r32
r3230	r3
r3230	r
r3231	r323
r3231	r32
r3231	r3
r3231	r
r3232	r323
r3232	r32
r3232	r3
r3232	r
r3233	r323
r3233	r32
r3233	r3
r3233	r
r3300	r330
r3300	r33
r3300	r3
r3300	r
r3301	r330
r3301	r33
r3301	r3
r3301	r
r3302	r330
r3302	r33
r3302	r3
r3302	r
r3303	r330
r3303	r33
r3303	r3
r3303	r
r3310	r331
r3310	r33
r3310	r3
r3310	r
r3311	r331
r3311	r33
r3311	r3
r3311	r
r3312	r331
r3312	r33
r3312	r3
r3312	r
r3313	r331
r3313	r33
r3313	r3
r3313	r
r3320	r332
r3320	r33
r3320	r3
r3320	r
r3321	r332
r3321	r33
r3321	r3
r3321	r
r3322	r332
r3322	r33
r3322	r3
r3322	r
r3323	r332
r3323	r33
r3323	r3
r3323	r
r3330	r333
r3330	r33
r3330	r3
r3330	r
r3331	r333
r3331	r33
r3331	r3
r3331	r
r3332	r333
r3332	r33
r3332	r3
r3332	r
r3333	r333
r3333	r33
r3333	r3
r3333	r
r00000	r0000
r00000	r000
r00000	r00
r00000	r0
r00000	r
r00001	r0000
r00001	r000
r00001	r00
r00001	r0
r00001	r
r00002	r0000
r00002	r000
r00002	r00
r00002	r0
r00002	r
r00003	r0000
r00003	r000
r00003	r00
r00003	r0
r00003	r
r00010	r0001
r00010	r000
r00010	r00
r00010	r0
r00010	r
r00011	r0001
r00011	r000
r00011	r00
r00011	r0
r00011	r
r00012	r0001
r00012	r000
r00012	r00
r00012	r0
r00012	r
r00013	r0001
r00013	r000
r00013	r00
r00013	r0
r00013	r
r00020	r0002
r00020	r000
r00020	r00
r00020	r0
r00020	r
r00021	r0002
r00021	r000
r00021	r00
r00021	r0
r00021	r
r00022	r0002
r00022	r000
r00022	r00
r00022	r0
r00022	r
r00023	r0002
r00023	r000
r00023	r00
r00023	r0
r00023	r
r00030	r0003
r00030	r000
r00030	r00
r00030	r0
r00030	r
r00031	r0003
r00031	r000
r00031	r00
r00031	r0
r00031	r
r00032	r0003
r00032	r000
r00032	r00
r00032	r0
r00032	r
r00033	r0003
r00033	r000
r00033	r00
r00033	r0
r00033	r
r00100	r0010
r00100	r001
r00100	r00
r00100	r0
r00100	r
r00101	r0010
r00101	r001
r00101	r00
r00101	r0
r00101	r
r00102	r0010
r00102	r001
r00102	r00
r00102	r0
r00102	r
r00103	r0010
r00103	r001
r00103	r00
r00103	r0
r00103	r
r00110	r0011
r00110	r001
r00110	r00
r00110	r0
r00110	r
r00111	r0011
r00111	r001
r00111	r00
r00111	r0
r00111	r
r00112	r0011
r00112	r001
r00112	r00
r00112	r0
r00112	r
r00113	r0011
r00113	r001
r00113	r00
r00113	r0
r00113	r
r00120	r0012
r00120	r001
r00120	r00
r00120	r0
r00120	r
r00121	r0012
r00121	r001
r00121	r00
r00121	r0
r00121	r
r00122	r0012
r00122	r001
r00122	r00
r00122	r0
r00122	r
r00123	r0012
r00123	r001
r00123	r00
r00123	r0
r00123	r
r00130	r0013
r00130	r001
r00130	r00
r00130	r0
r00130	r
r00131	r0013
r00131	r001
r00131	r00
r00131	r0
r00131	r
r00132	r0013
r00132	r001
r00132	r00
r00132	r0
r00132	r
r00133	r0013
r00133	r001
r00133	r00
r00133	r0
r00133	r
r00200	r0020
r00200	r002
r00200	r00
r00200	r0
r00200	r
r00201	r0020
r00201	r002
r00201	r00
r00201	r0
r00201	r
r00202	r0020
r00202	r002
r00202	r00
r00202	r0
r00202	r
r00203	r0020
r00203	r002
r00203	r00
r00203	r0
r00203	r
r00210	r0021
r00210	r002
r00210	r00
r00210	r0
r00210	r
r00211	r0021
r00211	r002
r00211	r00
r00211	r0
r00211	r
r00212	r0021
r00212	r002
r00212	r00
r00212	r0
r00212	r
r00213	r0021
r00213	r002
r00213	r00
r00213	r0
r00213	r
r00220	r0022
r00220	r002
r00220	r00
r00220	r0
r00220	r
r00221	r0022
r00221	r002
r00221	r00
r00221	r0
r00221	r
r00222	r0022
r00222	r002
r00222	r00
r00222	r0
r00222	r
r00223	r0022
r00223	r002
r00223	r00
r00223	r0
r00223	r
r00230	r0023
r00230	r002
r00230	r00
r00230	r0
r00230	r
r00231	r0023
r00231	r002
r00231	r00
r00231	r0
r00231	r
r00232	r0023
r00232	r002
r00232	r00
r00232	r0
r00232	r
r00233	r0023
r00233	r002
r00233	r00
r00233	r0
r00233	r
r00300	r0030
r00300	r003
r00300	r00
r00300	r0
r00300	r
r00301	r0030
r00301	r003
r00301	r00
r00301	r0
r00301	r
r00302	r0030
r00302	r003
r00302	r00
r00302	r0
r00302	r
r00303	r0030
r00303	r003
r00303	r00
r00303	r0
r00303	r
r00310	r0031
r00310	r003
r00310	r00
r00310	r0
r00310	r
r00311	r0031
r00311	r003
r00311	r00
r00311	r0
r00311	r
r00312	r0031
r00312	r003
r00312	r00
r00312	r0
r00312	r
r00313	r0031
r00313	r003
r00313	r00
r00313	r0
r00313	r
r00320	r0032
r00320	r003
r00320	r00
r00320	r0
r00320	r
r00321	r0032
r00321	r003
r00321	r00
r00321	r0
r00321	r
r00322	r0032
r00322	r003
r00322	r00
r00322	r0
r00322	r
r00323	r0032
r00323	r003
r00323	r00
r00323	r0
r00323	r
r00330	r0033
r00330	r003
r00330	r00
r00330	r0
r00330	r
r00331	r0033
r00331	r003
r00331	r00
r00331	r0
r00331	r
r00332	r0033
r00332	r003
r00332	r00
r00332	r0
r00332	r
r00333	r0033
r00333	r003
r00333	r00
r00333	r0
r00333	r
r01000	r0100
r01000	r010
r01000	r01
r01000	r0
r01000	r
r01001	r0100
r01001	r010
r01001	r01
r01001	r0
r01001	r
r01002	r0100
r01002	r010
r01002	r01
r01002	r0
r01002	r
r01003	r0100
r01003	r010
r01003	r01
r01003	r0
r01003	r
r01010	r0101
r01010	r010
r01010	r01
r01010	r0
r01010	r
r01011	r0101
r01011	r010
r01011	r01
r01011	r0
r01011	r
r01012	r0101
r01012	r010
r01012	r01
r01012	r0
r01012	r
r01013	r0101
r01013	r010
r01013	r01
r01013	r0
r01013	r
r01020	r0102
r01020	r010
r01020	r01
r01020	r0
r01020	r
r01021	r0102
r01021	r010
r01021	r01
r01021	r0
r01021	r
r01022	r0102
r01022	r010
r01022	r01
r01022	r0
r01022	r
r01023	r0102
r01023	r010
r01023	r01
r01023	r0
r01023	r
r01030	r0103
r01030	r010
r01030	r01
r01030	r0
r01030	r
r01031	r0103
r01031	r010
r01031	r01
r01031	r0
r01031	r
r01032	r0103
r01032	r010
r01032	r01
r01032	r0
r01032	r
r01033	r0103
r01033	r010
r01033	r01
r01033	r0
r01033	r
r01100	r0110
r01100	r011
r01100	r01
r01100	r0
r01100	r
r01101	r0110
r01101	r011
r01101	r01
r01101	r0
r01101	r
r01102	r0110
r01102	r011
r01102	r01
r01102	r0
r01102	r
r01103	r0110
r01103	r011
r01103	r01
r01103	r0
r01103	r
r01110	r0111
r01110	r011
r01110	r01
r01110	r0
r01110	r
r01111	r0111
r01111	r011
r01111	r01
r01111	r0
r01111	r
r01112	r0111
r01112	r011
r01112	r01
r01112	r0
r01112	r
r01113	r0111
r01113	r011
r01113	r01
r01113	r0
r01113	r
r01120	r0112
r01120	r011
r01120	r01
r01120	r0
r01120	r
r01121	r0112
r01121	r011
r01121	r01
r01121	r0
r01121	r
r01122	r0112
r01122	r011
r01122	r01
r01122	r0
r01122	r
r01123	r0112
r01123	r011
r01123	r01
r01123	r0
r01123	r
r01130	r0113
r01130	r011
r01130	r01
r01130	r0
r01130	r
r01131	r0113
r01131	r011
r01131	r01
r01131	r0
r01131	r
r01132	r0113
r01132	r011
r01132	r01
r01132	r0
r01132	r
r01133	r0113
r01133	r011
r01133	r01
r01133	r0
r01133	r
r01200	r0120
r01200	r012
r01200	r01
r01200	r0
r01200	r
r01201	r0120
r01201	r012
r01201	r01
r01201	r0
r01201	r
r01202	r0120
r01202	r012
r01202	r01
r01202	r0
r01202	r
r01203	r0120
r01203	r012
r01203	r01
r01203	r0
r01203	r
r01210	r0121
r01210	r012
r01210	r01
r01210	r0
r01210	r
r01211	r0121
r01211	r012
r01211	r01
r01211	r0
r01211	r
r01212	r0121
r01212	r012
r01212	r01
r01212	r0
r01212	r
r01213	r0121
r01213	r012
r01213	r01
r01213	r0
r01213	r
r01220	r0122
r01220	r012
r01220	r01
r01220	r0
r01220	r
r01221	r0122
r01221	r012
r01221	r01
r01221	r0
r01221	r
r01222	r0122
r01222	r012
r01222	r01
r01222	r0
r01222	r
r01223	r0122
r01223	r012
r01223	r01
r01223	r0
r01223	r
r01230	r0123
r01230	r012
r01230	r01
r01230	r0
r01230	r
r01231	r0123
r01231	r012
r01231	r01
r01231	r0
r01231	r
r01232	r0123
r01232	r012
r01232	r01
r01232	r0
r01232	r
r01233	r0123
r01233	r012
r01233	r01
r01233	r0
r01233	r
r01300	r0130
r01300	r013
r01300	r01
r01300	r0
r01300	r
r01301	r0130
r01301	r013
r01301	r01
r01301	r0
r01301	r
r01302	r0130
r01302	r013
r01302	r01
r01302	r0
r01302	r
r01303	r0130
r01303	r013
r01303	r01
r01303	r0
r01303	r
r01310	r0131
r01310	r013
r01310	r01
r01310	r0
r01310	r
r01311	r0131
r01311	r013
r01311	r01
r01311	r0
r01311	r
r01312	r0131
r01312	r013
r01312	r01
r01312	r0
r01312	r
r01313	r0131
r01313	r013
r01313	r01
r01313	r0
r01313	r
r01320	r0132
r01320	r013
r01320	r01
r01320	r0
r01320	r
r01321	r0132
r01321	r013
r01321	r01
r01321	r0
r01321	r
r01322	r0132
r01322	r013
r01322	r01
r01322	r0
r01322	r
r01323	r0132
r01323	r013
r01323	r01
r01323	r0
r01323	r
r01330	r0133
r01330	r013
r01330	r01
r01330	r0
r01330	r
r01331	r0133
r01331	r013
r01331	r01
r01331	r0
r01331	r
r01332	r0133
r01332	r013
r01332	r01
r01332	r0
r01332	r
r01333	r0133
r01333	r013
r01333	r01
r01333	r0
r01333	r
r02000	r0200
r02000	r020
r02000	r02
r02000	r0
r02000	r
r02001	r0200
r02001	r020
r02001	r02
r02001	r0
r02001	r
r02002	r0200
r02002	r020
r02002	r02
r02002	r0
r02002	r
r02003	r0200
r02003	r020
r02003	r02
r02003	r0
r02003	r
r02010	r0201
r02010	r020
r02010	r02
r02010	r0
r02010	r
r02011	r0201
r02011	r020
r02011	r02
r02011	r0
r02011	r
r02012	r0201
r02012	r020
r02012	r02
r02012	r0
r02012	r
r02013	r0201
r02013	r020
r02013	r02
r02013	r0
r02013	r
r02020	r0202
r02020	r020
r02020	r02
r02020	r0
r02020	r
r02021	r0202
r02021	r020
r02021	r02
r02021	r0
r02021	r
r02022	r0202
r02022	r020
r02022	r02
r02022	r0
r02022	r
r02023	r0202
r02023	r020
r02023	r02
r02023	r0
r02023	r
r02030	r0203
r02030	r020
r02030	r02
r02030	r0
r02030	r
r02031	r0203
r02031	r020
r02031	r02
r02031	r0
r02031	r
r02032	r0203
r02032	r020
r02032	r02
r02032	r0
r02032	r
r02033	r0203
r02033	r020
r02033	r02
r02033	r0
r02033	r
r02100	r0210
r02100	r021
r02100	r02
r02100	r0
r02100	r
r02101	r0210
r02101	r021
r02101	r02
r02101	r0
r02101	r
r02102	r0210
r02102	r021
r02102	r02
r02102	r0
r02102	r
r02103	r0210
r02103	r021
r02103	r02
r02103	r0
r02103	r
r02110	r0211
r02110	r021
r02110	r02
r02110	r0
r02110	r
r02111	r0211
r02111	r021
r02111	r02
r02111	r0
r02111	r
r02112	r0211
r02112	r021
r02112	r02
r02112	r0
r02112	r
r02113	r0211
r02113	r021
r02113	r02
r02113	r0
r02113	r
r02120	r0212
r02120	r021
r02120	r02
r02120	r0
r02120	r
r02121	r0212
r02121	r021
r02121	r02
r02121	r0
r02121	r
r02122	r0212
r02122	r021
r02122	r02
r02122	r0
r02122	r
r02123	r0212
r02123	r021
r02123	r02
r02123	r0
r02123	r
r02130	r0213
r02130	r021
r02130	r02
r02130	r0
r02130	r
r02131	r0213
r02131	r021
r02131	r02
r02131	r0
r02131	r
r02132	r0213
r02132	r021
r02132	r02
r02132	r0
r02132	r
r02133	r0213
r02133	r021
r02133	r02
r02133	r0
r02133	r
r02200	r0220
r02200	r022
r02200	r02
r02200	r0
r02200	r
r02201	r0220
r02201	r022
r02201	r02
r02201	r0
r02201	r
r02202	r0220
r02202	r022
r02202	r02
r02202	r0
r02202	r
r02203	r0220
r02203	r022
r02203	r02
r02203	r0
r02203	r
r02210	r0221
r02210	r022
r02210	r02
r02210	r0
r02210	r
r02211	r0221
r02211	r022
r02211	r02
r02211	r0
