r2202	r220
r2202	r22
r2202	r2
r2202	r
r2210	r221
r2210	r22
r2210	r2
r2210	r
r2211	r221
r2211	r22
r2211	r2
r2211	r
r2212	r221
r2212	r22
r2212	r2
r2212	r
r2220	r222
r2220	r22
r2220	r2
r2220	r
r2221	r222
r2221	r22
r2221	r2
r2221	r
r2222	r222
r2222	r22
r2222	r2
r2222	r
r00000	r0000
r00000	r000
r00000	r00
r00000	r0
r00000	r
r00001	r0000
r00001	r000
r00001	r00
r00001	r0
r00001	r
r00002	r0000
r00002	r000
r00002	r00
r00002	r0
r00002	r
r00010	r0001
r00010	r000
r00010	r00
r00010	r0
r00010	r
r00011	r0001
r00011	r000
r00011	r00
r00011	r0
r00011	r
r00012	r0001
r00012	r000
r00012	r00
r00012	r0
r00012	r
r00020	r0002
r00020	r000
r00020	r00
r00020	r0
r00020	r
r00021	r0002
r00021	r000
r00021	r00
r00021	r0
r00021	r
r00022	r0002
r00022	r000
r00022	r00
r00022	r0
r00022	r
r00100	r0010
r00100	r001
r00100	r00
r00100	r0
r00100	r
r00101	r0010
r00101	r001
r00101	r00
r00101	r0
r00101	r
r00102	r0010
r00102	r001
r00102	r00
r00102	r0
r00102	r
r00110	r0011
r00110	r001
r00110	r00
r00110	r0
r00110	r
r00111	r0011
r00111	r001
r00111	r00
r00111	r0
r00111	r
r00112	r0011
r00112	r001
r00112	r00
r00112	r0
r00112	r
r00120	r0012
r00120	r001
r00120	r00
r00120	r0
r00120	r
r00121	r0012
r00121	r001
r00121	r00
r00121	r0
r00121	r
r00122	r0012
r00122	r001
r00122	r00
r00122	r0
r00122	r
r00200	r0020
r00200	r002
r00200	r00
r00200	r0
r00200	r
r00201	r0020
r00201	r002
r00201	r00
r00201	r0
r00201	r
r00202	r0020
r00202	r002
r00202	r00
r00202	r0
r00202	r
r00210	r0021
r00210	r002
r00210	r00
r00210	r0
r00210	r
r00211	r0021
r00211	r002
r00211	r00
r00211	r0
r00211	r
r00212	r0021
r00212	r002
r00212	r00
r00212	r0
r00212	r
r00220	r0022
r00220	r002
r00220	r00
r00220	r0
r00220	r
r00221	r0022
r00221	r002
r00221	r00
r00221	r0
r00221	r
r00222	r0022
r00222	r002
r00222	r00
r00222	r0
r00222	r
r01000	r0100
r01000	r010
r01000	r01
r01000	r0
r01000	r
r01001	r0100
r01001	r010
r01001	r01
r01001	r0
r01001	r
r01002	r0100
r01002	r010
r01002	r01
r01002	r0
r01002	r
r01010	r0101
r01010	r010
r01010	r01
r01010	r0
r01010	r
r01011	r0101
r01011	r010
r01011	r01
r01011	r0
r01011	r
r01012	r0101
r01012	r010
r01012	r01
r01012	r0
r01012	r
r01020	r0102
r01020	r010
r01020	r01
r01020	r0
r01020	r
r01021	r0102
r01021	r010
r01021	r01
r01021	r0
r01021	r
r01022	r0102
r01022	r010
r01022	r01
r01022	r0
r01022	r
r01100	r0110
r01100	r011
r01100	r01
r01100	r0
r01100	r
r01101	r0110
r01101	r011
r01101	r01
r01101	r0
r01101	r
r01102	r0110
r01102	r011
r01102	r01
r01102	r0
r01102	r
r01110	r0111
r01110	r011
r01110	r01
r01110	r0
r01110	r
r01111	r0111
r01111	r011
r01111	r01
r01111	r0
r01111	r
r01112	r0111
r01112	r011
r01112	r01
r01112	r0
r01112	r
r01120	r0112
r01120	r011
r01120	r01
r01120	r0
r01120	r
r01121	r0112
r01121	r011
r01121	r01
r01121	r0
r01121	r
r01122	r0112
r01122	r011
r01122	r01
r01122	r0
r01122	r
r01200	r0120
r01200	r012
r01200	r01
r01200	r0
r01200	r
r01201	r0120
r01201	r012
r01201	r01
r01201	r0
r01201	r
r01202	r0120
r01202	r012
r01202	r01
r01202	r0
r01202	r
r01210	r0121
r01210	r012
r01210	r01
r01210	r0
r01210	r
r01211	r0121
r01211	r012
r01211	r01
r01211	r0
r01211	r
r01212	r0121
r01212	r012
r01212	r01
r01212	r0
r01212	r
r01220	r0122
r01220	r012
r01220	r01
r01220	r0
r01220	r
r01221	r0122
r01221	r012
r01221	r01
r01221	r0
r01221	r
r01222	r0122
r01222	r012
r01222	r01
r01222	r0
r01222	r
r02000	r0200
r02000	r020
r02000	r02
r02000	r0
r02000	r
r02001	r0200
r02001	r020
r02001	r02
r02001	r0
r02001	r
r02002	r0200
r02002	r020
r02002	r02
r02002	r0
r02002	r
r02010	r0201
r02010	r020
r02010	r02
r02010	r0
r02010	r
r02011	r0201
r02011	r020
r02011	r02
r02011	r0
r02011	r
r02012	r0201
r02012	r020
r02012	r02
r02012	r0
r02012	r
r02020	r0202
r02020	r020
r02020	r02
r02020	r0
r02020	r
r02021	r0202
r02021	r020
r02021	r02
r02021	r0
r02021	r
r02022	r0202
r02022	r020
r02022	r02
r02022	r0
r02022	r
r02100	r0210
r02100	r021
r02100	r02
r02100	r0
r02100	r
r02101	r0210
r02101	r021
r02101	r02
r02101	r0
r02101	r
r02102	r0210
r02102	r021
r02102	r02
r02102	r0
r02102	r
r02110	r0211
r02110	r021
r02110	r02
r02110	r0
r02110	r
r02111	r0211
r02111	r021
r02111	r02
r02111	r0
r02111	r
r02112	r0211
r02112	r021
r02112	r02
r02112	r0
r02112	r
r02120	r0212
r02120	r021
r02120	r02
r02120	r0
r02120	r
r02121	r0212
r02121	r021
r02121	r02
r02121	r0
r02121	r
r02122	r0212
r02122	r021
r02122	r02
r02122	r0
r02122	r
r02200	r0220
r02200	r022
r02200	r02
r02200	r0
r02200	r
r02201	r0220
r02201	r022
r02201	r02
r02201	r0
r02201	r
r02202	r0220
r02202	r022
r02202	r02
r02202	r0
r02202	r
r02210	r0221
r02210	r022
r02210	r02
r02210	r0
r02210	r
r02211	r0221
r02211	r022
r02211	r02
r02211	r0
r02211	r
r02212	r0221
r02212	r022
r02212	r02
r02212	r0
r02212	r
r02220	r0222
r02220	r022
r02220	r02
r02220	r0
r02220	r
r02221	r0222
r02221	r022
r02221	r02
r02221	r0
r02221	r
r02222	r0222
r02222	r022
r02222	r02
r02222	r0
r02222	r
r10000	r1000
r10000	r100
r10000	r10
r10000	r1
r10000	r
r10001	r1000
r10001	r100
r10001	r10
r10001	r1
r10001	r
r10002	r1000
r10002	r100
r10002	r10
r10002	r1
r10002	r
r10010	r1001
r10010	r100
r10010	r10
r10010	r1
r10010	r
r10011	r1001
r10011	r100
r10011	r10
r10011	r1
r10011	r
r10012	r1001
r10012	r100
r10012	r10
r10012	r1
r10012	r
r10020	r1002
r10020	r100
r10020	r10
r10020	r1
r10020	r
r10021	r1002
r10021	r100
r10021	r10
r10021	r1
r10021	r
r10022	r1002
r10022	r100
r10022	r10
r10022	r1
r10022	r
r10100	r1010
r10100	r101
r10100	r10
r10100	r1
r10100	r
r10101	r1010
r10101	r101
r10101	r10
r10101	r1
r10101	r
r10102	r1010
r10102	r101
r10102	r10
r10102	r1
r10102	r
r10110	r1011
r10110	r101
r10110	r10
r10110	r1
r10110	r
r10111	r1011
r10111	r101
r10111	r10
r10111	r1
r10111	r
r10112	r1011
r10112	r101
r10112	r10
r10112	r1
r10112	r
r10120	r1012
r10120	r101
r10120	r10
r10120	r1
r10120	r
r10121	r1012
r10121	r101
r10121	r10
r10121	r1
r10121	r
r10122	r1012
r10122	r101
r10122	r10
r10122	r1
r10122	r
r10200	r1020
r10200	r102
r10200	r10
r10200	r1
r10200	r
r10201	r1020
r10201	r102
r10201	r10
r10201	r1
r10201	r
r10202	r1020
r10202	r102
r10202	r10
r10202	r1
r10202	r
r10210	r1021
r10210	r102
r10210	r10
r10210	r1
r10210	r
r10211	r1021
r10211	r102
r10211	r10
r10211	r1
r10211	r
r10212	r1021
r10212	r102
r10212	r10
r10212	r1
r10212	r
r10220	r1022
r10220	r102
r10220	r10
r10220	r1
r10220	r
r10221	r1022
r10221	r102
r10221	r10
r10221	r1
r10221	r
r10222	r1022
r10222	r102
r10222	r10
r10222	r1
r10222	r
r11000	r1100
r11000	r110
r11000	r11
r11000	r1
r11000	r
r11001	r1100
r11001	r110
r11001	r11
r11001	r1
r11001	r
r11002	r1100
r11002	r110
r11002	r11
r11002	r1
r11002	r
r11010	r1101
r11010	r110
r11010	r11
r11010	r1
r11010	r
r11011	r1101
r11011	r110
r11011	r11
r11011	r1
r11011	r
r11012	r1101
r11012	r110
r11012	r11
r11012	r1
r11012	r
r11020	r1102
r11020	r110
r11020	r11
r11020	r1
r11020	r
r11021	r1102
r11021	r110
r11021	r11
r11021	r1
r11021	r
r11022	r1102
r11022	r110
r11022	r11
r11022	r1
r11022	r
r11100	r1110
r11100	r111
r11100	r11
r11100	r1
r11100	r
r11101	r1110
r11101	r111
r11101	r11
r11101	r1
r11101	r
r11102	r1110
r11102	r111
r11102	r11
r11102	r1
r11102	r
r11110	r1111
r11110	r111
r11110	r11
r11110	r1
r11110	r
r11111	r1111
r11111	r111
r11111	r11
r11111	r1
r11111	r
r11112	r1111
r11112	r111
r11112	r11
r11112	r1
r11112	r
r11120	r1112
r11120	r111
r11120	r11
r11120	r1
r11120	r
r11121	r1112
r11121	r111
r11121	r11
r11121	r1
r11121	r
r11122	r1112
r11122	r111
r11122	r11
r11122	r1
r11122	r
r11200	r1120
r11200	r112
r11200	r11
r11200	r1
r11200	r
r11201	r1120
r11201	r112
r11201	r11
r11201	r1
r11201	r
r11202	r1120
r11202	r112
r11202	r11
r11202	r1
r11202	r
r11210	r1121
r11210	r112
r11210	r11
r11210	r1
r11210	r
r11211	r1121
r11211	r112
r11211	r11
r11211	r1
r11211	r
r11212	r1121
r11212	r112
r11212	r11
r11212	r1
r11212	r
r11220	r1122
r11220	r112
r11220	r11
r11220	r1
r11220	r
r11221	r1122
r11221	r112
r11221	r11
r11221	r1
r11221	r
r11222	r1122
r11222	r112
r11222	r11
r11222	r1
r11222	r
r12000	r1200
r12000	r120
r12000	r12
r12000	r1
r12000	r
r12001	r1200
r12001	r120
r12001	r12
r12001	r1
r12001	r
r12002	r1200
r12002	r120
r12002	r12
r12002	r1
r12002	r
r12010	r1201
r12010	r120
r12010	r12
r12010	r1
r12010	r
r12011	r1201
r12011	r120
r12011	r12
r12011	r1
r12011	r
r12012	r1201
r12012	r120
r12012	r12
r12012	r1
r12012	r
r12020	r1202
r12020	r120
r12020	r12
r12020	r1
r12020	r
r12021	r1202
r12021	r120
r12021	r12
r12021	r1
r12021	r
r12022	r1202
r12022	r120
r12022	r12
r12022	r1
r12022	r
r12100	r1210
r12100	r121
r12100	r12
r12100	r1
r12100	r
r12101	r1210
r12101	r121
r12101	r12
r12101	r1
r12101	r
r12102	r1210
r12102	r121
r12102	r12
r12102	r1
r12102	r
r12110	r1211
r12110	r121
r12110	r12
r12110	r1
r12110	r
r12111	r1211
r12111	r121
r12111	r12
r12111	r1
r12111	r
r12112	r1211
r12112	r121
r12112	r12
r12112	r1
r12112	r
r12120	r1212
r12120	r121
r12120	r12
r12120	r1
r12120	r
r12121	r1212
r12121	r121
r12121	r12
r12121	r1
r12121	r
r12122	r1212
r12122	r121
r12122	r12
r12122	r1
r12122	r
r12200	r1220
r12200	r122
r12200	r12
r12200	r1
r12200	r
r12201	r1220
r12201	r122
r12201	r12
r12201	r1
r12201	r
r12202	r1220
r12202	r122
r12202	r12
r12202	r1
r12202	r
r12210	r1221
r12210	r122
r12210	r12
r12210	r1
r12210	r
r12211	r1221
r12211	r122
r12211	r12
r12211	r1
r12211	r
r12212	r1221
r12212	r122
r12212	r12
r12212	r1
r12212	r
r12220	r1222
r12220	r122
r12220	r12
r12220	r1
r12220	r
r12221	r1222
r12221	r122
r12221	r12
r12221	r1
r12221	r
r12222	r1222
r12222	r122
r12222	r12
r12222	r1
r12222	r
r20000	r2000
r20000	r200
r20000	r20
r20000	r2
r20000	r
r20001	r2000
r20001	r200
r20001	r20
r20001	r2
r20001	r
r20002	r2000
r20002	r200
r20002	r20
r20002	r2
r20002	r
r20010	r2001
r20010	r200
r20010	r20
r20010	r2
r20010	r
r20011	r2001
r20011	r200
r20011	r20
r20011	r2
r20011	r
r20012	r2001
r20012	r200
r20012	r20
r20012	r2
r20012	r
r20020	r2002
r20020	r200
r20020	r20
r20020	r2
r20020	r
r20021	r2002
r20021	r200
r20021	r20
r20021	r2
r20021	r
r20022	r2002
r20022	r200
r20022	r20
r20022	r2
r20022	r
r20100	r2010
r20100	r201
r20100	r20
r20100	r2
r20100	r
r20101	r2010
r20101	r201
r20101	r20
r20101	r2
r20101	r
r20102	r2010
r20102	r201
r20102	r20
r20102	r2
r20102	r
r20110	r2011
r20110	r201
r20110	r20
r20110	r2
r20110	r
r20111	r2011
r20111	r201
r20111	r20
r20111	r2
r20111	r
r20112	r2011
r20112	r201
r20112	r20
r20112	r2
r20112	r
r20120	r2012
r20120	r201
r20120	r20
r20120	r2
r20120	r
r20121	r2012
r20121	r201
r20121	r20
r20121	r2
r20121	r
r20122	r2012
r20122	r201
r20122	r20
r20122	r2
r20122	r
r20200	r2020
r20200	r202
r20200	r20
r20200	r2
r20200	r
r20201	r2020
r20201	r202
r20201	r20
r20201	r2
r20201	r
r20202	r2020
r20202	r202
r20202	r20
r20202	r2
r20202	r
r20210	r2021
r20210	r202
r20210	r20
r20210	r2
r20210	r
r20211	r2021
r20211	r202
r20211	r20
r20211	r2
r20211	r
r20212	r2021
r20212	r202
r20212	r20
r20212	r2
r20212	r
r20220	r2022
r20220	r202
r20220	r20
r20220	r2
r20220	r
r20221	r2022
r20221	r202
r20221	r20
r20221	r2
r20221	r
r20222	r2022
r20222	r202
r20222	r20
r20222	r2
r20222	r
r21000	r2100
r21000	r210
r21000	r21
r21000	r2
r21000	r
r21001	r2100
r21001	r210
r21001	r21
r21001	r2
r21001	r
r21002	r2100
r21002	r210
r21002	r21
r21002	r2
r21002	r
r21010	r2101
r21010	r210
r21010	r21
r21010	r2
r21010	r
r21011	r2101
r21011	r210
r21011	r21
r21011	r2
r21011	r
r21012	r2101
r21012	r210
r21012	r21
r21012	r2
r21012	r
r21020	r2102
r21020	r210
r21020	r21
r21020	r2
r21020	r
r21021	r2102
r21021	r210
r21021	r21
r21021	r2
r21021	r
r21022	r2102
r21022	r210
r21022	r21
r21022	r2
r21022	r
r21100	r2110
r21100	r211
r21100	r21
r21100	r2
r21100	r
r21101	r2110
r21101	r211
r21101	r21
r21101	r2
r21101	r
r21102	r2110
r21102	r211
r21102	r21
r21102	r2
r21102	r
r21110	r2111
r21110	r211
r21110	r21
r21110	r2
r21110	r
r21111	r2111
r21111	r211
r21111	r21
r21111	r2
r21111	r
r21112	r2111
r21112	r211
r21112	r21
r21112	r2
r21112	r
r21120	r2112
r21120	r211
r21120	r21
r21120	r2
r21120	r
r21121	r2112
r21121	r211
r21121	r21
r21121	r2
r21121	r
r21122	r2112
r21122	r211
r21122	r21
r21122	r2
r21122	r
r21200	r2120
r21200	r212
r21200	r21
r21200	r2
r21200	r
r21201	r2120
r21201	r212
r21201	r21
r21201	r2
r21201	r
r21202	r2120
r21202	r212
r21202	r21
r21202	r2
r21202	r
r21210	r2121
r21210	r212
r21210	r21
r21210	r2
r21210	r
r21211	r2121
r21211	r212
r21211	r21
r21211	r2
r21211	r
r21212	r2121
r21212	r212
r21212	r21
r21212	r2
r21212	r
r21220	r2122
r21220	r212
r21220	r21
r21220	r2
r21220	r
r21221	r2122
r21221	r212
r21221	r21
r21221	r2
r21221	r
r21222	r2122
r21222	r212
r21222	r21
r21222	r2
r21222	r
r22000	r2200
r22000	r220
r22000	r22
r22000	r2
r22000	r
r22001	r2200
r22001	r220
r22001	r22
r22001	r2
r22001	r
r22002	r2200
r22002	r220
r22002	r22
r22002	r2
r22002	r
r22010	r2201
r22010	r220
r22010	r22
r22010	r2
r22010	r
r22011	r2201
r22011	r220
r22011	r22
r22011	r2
r22011	r
r22012	r2201
r22012	r220
r22012	r22
r22012	r2
r22012	r
r22020	r2202
r22020	r220
r22020	r22
r22020	r2
r22020	r
r22021	r2202
r22021	r220
r22021	r22
r22021	r2
r22021	r
r22022	r2202
r22022	r220
r22022	r22
r22022	r2
r22022	r
r22100	r2210
r22100	r221
r22100	r22
r22100	r2
r22100	r
r22101	r2210
r22101	r221
r22101	r22
r22101	r2
r22101	r
r22102	r2210
r22102	r221
r22102	r22
r22102	r2
r22102	r
r22110	r2211
r22110	r221
r22110	r22
r22110	r2
r22110	r
r22111	r2211
r22111	r221
r22111	r22
r22111	r2
r22111	r
r22112	r2211
r22112	r221
r22112	r22
r22112	r2
r22112	r
r22120	r2212
r22120	r221
r22120	r22
r22120	r2
r22120	r
r22121	r2212
r22121	r221
r22121	r22
r22121	r2
r22121	r
r22122	r2212
r22122	r221
r22122	r22
r22122	r2
r22122	r
r22200	r2220
r22200	r222
r22200	r22
r22200	r2
r22200	r
r22201	r2220
r22201	r222
r22201	r22
r22201	r2
r22201	r
r22202	r2220
r22202	r222
r22202	r22
r22202	r2
r22202	r
r22210	r2221
r22210	r222
r22210	r22
r22210	r2
r22210	r
r22211	r2221
r22211	r222
r22211	r22
r22211	r2
r22211	r
r22212	r2221
r22212	r222
r22212	r22
r22212	r2
r22212	r
r22220	r2222
r22220	r222
r22220	r22
r22220	r2
r22220	r
r22221	r2222
r22221	r222
r22221	r22
r22221	r2
r22221	r
r22222	r2222
r22222	r222
r22222	r22
r22222	r2
r22222	r
